latitude,longitude,timestamp
-0.218600,110.040900,2017/02/12 13:41 UTC
-2.233000,121.918300,2017/02/12 13:41 UTC
-21.504700,45.256200,2017/02/12 13:41 UTC
-21.422700,18.710100,2017/02/12 13:41 UTC
-1.550800,112.992900,2017/02/12 13:41 UTC
-23.226800,121.247400,2017/02/12 13:41 UTC
-22.329100,122.440900,2017/02/12 13:41 UTC
23.994900,42.816500,2017/02/12 13:41 UTC
-22.401700,122.243700,2017/02/12 13:41 UTC
1.476000,110.353000,2017/02/12 13:41 UTC
-33.689400,-29.072500,2017/02/12 13:41 UTC
-33.708500,-29.077000,2017/02/12 13:41 UTC
-5.196200,-64.930600,2017/02/12 13:41 UTC
-22.316500,122.579900,2017/02/12 13:41 UTC
18.993600,-151.993200,2017/02/12 13:41 UTC
-22.374800,122.468600,2017/02/12 13:41 UTC
18.984200,-151.991700,2017/02/12 13:41 UTC
23.794600,42.771000,2017/02/12 13:41 UTC
-33.710500,-29.026000,2017/02/12 13:41 UTC
18.977900,-152.097500,2017/02/12 13:41 UTC
1.180800,114.551000,2017/02/12 13:41 UTC
-26.188800,117.466300,2017/02/12 13:41 UTC
35.578800,152.972600,2017/02/12 13:41 UTC
35.846800,153.490500,2017/02/12 13:41 UTC
-18.277600,34.051600,2017/02/12 13:41 UTC
0.190600,152.500200,2017/02/12 13:41 UTC
0.202600,152.507600,2017/02/12 13:41 UTC
-15.829300,-137.248800,2017/02/12 13:41 UTC
-9.975000,21.832200,2017/02/12 13:41 UTC
-9.507200,-149.729700,2017/02/12 13:41 UTC
35.025500,35.645200,2017/02/12 13:41 UTC
-9.462600,-149.696300,2017/02/12 13:41 UTC
-9.548900,-149.839700,2017/02/12 13:41 UTC
-9.474300,-149.738100,2017/02/12 13:41 UTC
2.744500,114.375000,2017/02/12 13:41 UTC
-9.544000,-149.786000,2017/02/12 13:41 UTC
-6.337500,18.805500,2017/02/12 13:41 UTC
27.339700,49.867000,2017/02/12 13:41 UTC
-20.817200,126.483600,2017/02/12 13:41 UTC
